set_code_name,format,date,wins,losses,ties,colors,splash,platform,link
KHM,Draft,25/4/21,3,0,0,BG,,paper,https://www.instagram.com/p/COF5c0aAIjz/
STX,Sealed,1/5/21,1,2,0,UG,B,paper,https://www.instagram.com/p/COVdPzELmOl/
STX,Draft,1/5/21,3,3,0,UG,,arena,https://www.17lands.com/deck/da63e11aa2c246bc9bfb38c1746bc93a/0
STX,Sealed,2/5/21,3,1,0,WB,,paper,https://www.instagram.com/p/COVdvY4LypG/
STX,Draft,5/5/21,1,3,0,UG,R,arena,https://www.17lands.com/deck/6298c28cd45f49a39c492010317551e3/0
STX,Draft,5/5/21,5,3,0,UR,W,arena,https://www.17lands.com/deck/58637c3fff134ae6bbd06075a9d9b09d/1
STX,Draft,9/5/21,3,0,0,WR,,paper,https://photos.google.com/photo/AF1QipOn4pAQSWeGoQ2LpPMp1GeMLna7EdJaT3wwYeCC
STX,Draft,16/5/21,4,3,0,WB,R,arena,https://www.17lands.com/deck/dc097dd68bca4c1883340fb5d5467da0/0
AFR,Sealed,8/7/21,4,3,0,BG,U,arena,https://www.17lands.com/deck/c392d7d8c0914e5daea1b3538da4a3c2/0
AFR,Sealed,9/7/21,4,3,0,WG,,arena,https://www.17lands.com/deck/d8fcbfb91e7244ecbe7d8dcd6bd56ab6/0
AFR,Draft,10/7/21,7,2,0,WG,,arena,https://www.17lands.com/deck/222024d6c0a94b58b8848233fbd8e9be/0
AFR,Draft,11/7/21,3,3,0,RG,,arena,https://www.17lands.com/deck/ff7c627657424d3ca6e4e684fc9b9d0c/1
AFR,Draft,13/7/21,0,0,0,UB,R,arena,https://www.17lands.com/deck/dd26b21cc4fe4d6d9e4dcf4135845130/1
AFR,Draft,15/7/21,3,3,0,WB,,arena,https://www.17lands.com/deck/18e11896fdc44ca0b62a04950ff75535/0
AFR,Draft,18/7/21,2,3,0,UR,,arena,https://www.17lands.com/deck/d33e78317c4a468bb9bfe469480d32fe/1
AFR,Draft,20/7/21,3,3,0,BR,,arena,https://www.17lands.com/deck/f5bf4a2c43f7434bad4bfa8dec6e5e27/0
AFR,Draft,23/7/21,3,3,0,RG,,arena,https://www.17lands.com/deck/4dc38a705be44470a96f51edb9f4ccc3/0
AFR,Draft,23/7/21,4,3,0,RG,B,arena,https://www.17lands.com/deck/730b5158aaac427b9a5b02374e89c4f1/1
AFR,Draft,25/7/21,2,3,0,BG,,arena,https://www.17lands.com/deck/abbd4f7bf5bb438fb3cad51856044629/1
AFR,Draft,25/7/21,2,3,0,UB,,arena,https://www.17lands.com/deck/7d048dcf5b1044419f66a97fa674ded7/0
AFR,Draft,28/7/21,1,3,0,WR,,arena,https://www.17lands.com/deck/b52ddbddda7e4dec9ef8697aad32aebd/1
AFR,Draft,30/7/21,7,2,0,UB,,arena,https://www.17lands.com/deck/0d380243aa264f5cb804f142a850bd11/0
AFR,Sealed,4/8/21,2,2,0,BR,,paper,https://www.instagram.com/p/CSMnWSRNw30/
AFR,Sealed,5/8/21,3,1,0,RG,B,paper,https://www.instagram.com/p/CSMnsu9tF0N/
AFR,Draft,6/8/21,3,3,0,BG,,arena,https://www.17lands.com/deck/b784ff2aa8a24f899f2372ece8f3abc1/0
AKR,Draft,11/8/21,2,3,0,UB,,arena,https://www.17lands.com/deck/1807d08282004b59968cbc4b10675cb9/0
AFR,Draft,15/8/21,5,3,0,WB,,arena,https://www.17lands.com/deck/b5a4fdf3d590483dba9190962bcd3595/0
KLR,Draft,17/8/21,7,2,0,UG,W,arena,https://www.17lands.com/deck/3578d834f5c748ff9813826b0cb56b48/0
AFR,Draft,18/8/21,5,3,0,RG,,arena,https://www.17lands.com/deck/0f3e08f9731f49fc8e1b4111c568c156/1
IKO,Draft,22/8/21,7,0,0,WR,,arena,https://www.17lands.com/deck/e0135bc9d24142c88dff04a218096493/2
AFR,Draft,24/8/21,2,1,0,RG,B,paper,https://www.instagram.com/p/CS8CkS4Iesf/
AFR,Draft,5/9/21,5,3,0,BR,,arena,https://www.17lands.com/deck/2c6e2398bb444c2483fefa6a79befdea/0
MID,Sealed,16/9/21,7,2,0,BR,,arena,https://www.17lands.com/deck/34fe49ee14a14c69b9cb8bab2ab708db/2
MID,Draft,24/9/21,1,3,0,BR,,arena,https://www.17lands.com/deck/2a22c74aa8f94bc8b7197806835af103/0
MID,Draft,24/9/21,3,3,0,WG,,arena,https://www.17lands.com/deck/399091db6b5d42479c883d83460b6b09/0
MID,Draft,24/9/21,7,1,0,WB,,arena,https://www.17lands.com/deck/3a953bff597947d3a328ba4c4df0ffea/1
MID,Draft,29/9/21,1,2,0,UB,,paper,https://www.instagram.com/p/CUcnv8UN_Jw/
MID,Sealed,30/9/21,3,0,0,UB,,paper,https://www.instagram.com/p/CUcn7lZNp2L/
MID,Draft,18/10/21,2,1,0,WG,,paper,https://www.instagram.com/p/CVKb4zPgznI/
VOW,Sealed,12/11/21,5,3,0,WB,R,arena,https://www.17lands.com/deck/a1b02b33545d4b13b4573b5bd3e824f0/0
VOW,Draft,14/11/21,7,2,0,WU,,arena,https://www.17lands.com/deck/c60eba35b96f483c9625a9197f51099d/2
VOW,Draft,17/11/21,5,3,0,UG,R,arena,https://www.17lands.com/deck/9ce6b0dee60548f1b7b0c9970b1b3590/0
VOW,Draft,21/11/21,4,3,0,WB,,arena,https://www.17lands.com/deck/0fa3803e893c463aaba88d9ed5f6030f/0
VOW,Draft,23/11/21,1,3,0,WG,,arena,https://www.17lands.com/deck/208b3f6b3347402fb8ccbf1ed9ee7731/0
VOW,Draft,24/11/21,2,3,0,UR,,arena,https://www.17lands.com/deck/309ba26eac48454197645272c6eb61ef/1
VOW,Draft,24/11/21,3,3,0,UB,,arena,https://www.17lands.com/deck/eba01d438f2b42caa83815ada1c158f9/0
VOW,Sealed,25/11/21,3,1,0,BG,,paper,https://www.instagram.com/p/CWs-Lv5NeM2/
VOW,Draft,29/11/21,1,3,0,RG,,arena,https://www.17lands.com/deck/52deb1a1ef8344dc9454810aee5c93f2/0
VOW,Draft,1/12/21,5,3,0,BR,,arena,https://www.17lands.com/deck/5550f8ea9b2d434e86ceb3892e1b9df3/0
VOW,Draft,20/12/21,7,2,0,WB,,arena,https://www.17lands.com/deck/703980e4f3ef403fa32f0ee9b9273219/0
VOW,Draft,26/12/21,1,2,0,BG,W,paper,https://www.instagram.com/p/CX_P9ddNK8g/
VOW,Draft,27/12/21,2,1,0,BR,,paper,https://www.instagram.com/p/CX_QUaCtDP_/
VOW,Sealed,12/1/22,3,0,0,BR,G,paper,https://www.instagram.com/p/CYpb-yBtX8Y/
VOW,Draft,20/1/22,2,1,0,BR,,paper,https://www.instagram.com/p/CY9VYs3tFJu/
VOW,Draft,25/1/22,2,1,0,WB,,paper,https://www.instagram.com/p/CZKQDUGtqOm/
NEO,Sealed,11/2/22,1,3,0,BG,,arena,https://www.17lands.com/deck/18756b33635d45758b479337049ea099/0
NEO,Sealed,12/2/22,0,3,0,UG,,arena,https://www.17lands.com/deck/4587863840bb4e73ba76908f11259ee3/3
VOW,Draft,12/2/22,2,1,0,UR,,paper,https://www.instagram.com/p/CZ23hc8NquP/
NEO,Draft,14/2/22,7,2,0,WU,B,arena,https://www.17lands.com/deck/ef75ea73834d46af8ac0995bc033d0fc/0
NEO,Draft,18/2/22,6,3,0,BR,,arena,https://www.17lands.com/deck/0bd09482aebe4a47b726901a8ea7ba68/0
NEO,Sealed,19/2/22,2,1,0,UG,R,paper,https://www.instagram.com/p/CaMUyEKN8d3/
NEO,Draft,20/2/22,0,3,0,BG,,arena,https://www.17lands.com/deck/4823434fdb6d44a6a039d55539df7180/0
NEO,Draft,20/2/22,1,2,0,WB,,paper,https://www.instagram.com/p/CaN5gGht8EH/
NEO,Draft,28/2/22,4,3,0,WR,,arena,https://www.17lands.com/deck/168920ff418c4ef2b73a6e75bd60749b/1
NEO,Draft,2/3/22,2,1,0,BR,,paper,https://www.instagram.com/p/Canm4rmtfXy/
NEO,Draft,2/3/22,7,1,0,BR,,arena,https://www.17lands.com/deck/7289ee63bf494e5f99a75ed7cb2cbd62/2
NEO,Draft,3/3/22,5,3,0,WB,U,arena,https://www.17lands.com/deck/c33ab6206e8b44b7a1bf648cc4c74dc6/0
NEO,Draft,4/3/22,6,3,0,WR,,arena,https://www.17lands.com/deck/2744672dde3f44679c20440f7816267e/0
NEO,Draft,7/3/22,5,3,0,RG,,arena,https://www.17lands.com/deck/77754de55c94495aaa084a8e6a96906a/0
NEO,Draft,8/3/22,1,3,0,UG,R,arena,https://www.17lands.com/deck/7c2ba24204d2470d808a0c9b20aa79e8/0
NEO,Draft,9/3/22,7,2,0,R,UG,arena,https://www.17lands.com/deck/bbbbd90da4b64a9d94fd3a81bf4d0068/1
NEO,Draft,11/3/22,1,3,0,WG,,arena,https://www.17lands.com/deck/47e85d75568447cabcbfc186497dca66/0
NEO,Draft,11/3/22,5,3,0,UG,,arena,https://www.17lands.com/deck/8a6270ec59f6446983ce0ac10b0a61e6/0
NEO,Draft,12/3/22,4,2,0,UB,R,arena,https://www.17lands.com/deck/5af98093d35649bba8b66b029c819637/0
NEO,Draft,18/3/22,2,1,0,G,BR,arena,https://www.17lands.com/deck/f4d23070a0264be0b658b06d66a1ad42/0
NEO,Draft,20/3/22,1,2,0,WB,,paper,https://www.instagram.com/p/CbUq_FDtaHA/
NEO,Draft,23/3/22,2,1,0,WG,,paper,https://www.instagram.com/p/CbdnJn9tpeJ/
NEO,Draft,24/3/22,7,1,0,UB,,arena,https://www.17lands.com/deck/b9e85c902cb04dbf91bed723b5d0a296/0
NEO,Draft,25/3/22,7,2,0,WR,,arena,https://www.17lands.com/deck/dc9b908db99740c791e911179242ecc7/1
NEO,Draft,26/3/22,2,3,0,UB,W,arena,https://www.17lands.com/deck/f1b4706db67441eeb09d88ced620fc8d/0
NEO,Draft,26/3/22,6,3,0,WB,,arena,https://www.17lands.com/deck/5324c7d0735a4dd1bf10ee0cb76ecb58/0
NEO,Draft,28/3/22,5,3,0,WB,,arena,https://www.17lands.com/deck/b7ed129826494f528421a1465fdc6f75/0
NEO,Draft,29/3/22,0,3,0,BG,,arena,https://www.17lands.com/deck/42a624132ff741f4a8e83e4c30473f2b/0
NEO,Draft,29/3/22,0,3,0,WG,R,arena,https://www.17lands.com/deck/b6846266f4764fc1b2fdafca2145b537/0
NEO,Draft,29/3/22,2,3,0,BG,,arena,https://www.17lands.com/deck/b7268ff434a34a28949ae7ab8cafb6f4/0
NEO,Draft,29/3/22,3,3,0,WG,,arena,https://www.17lands.com/deck/572aa80c4dde4e4794679ef655bf8ce2/0
NEO,Draft,29/3/22,5,3,0,UR,B,arena,https://www.17lands.com/deck/f7ea0c39e0b44a2aa2f699d3341fe230/0
NEO,Draft,30/3/22,0,3,0,WBG,,arena,https://www.17lands.com/deck/b3c7992c06b04cccbaf536a9ef6d1029/1
NEO,Draft,5/4/22,0,3,0,UG,WG,paper,https://www.instagram.com/p/Cb9xyNitBTo/
DOM,Draft,7/4/22,3,3,0,WR,,arena,https://www.17lands.com/deck/18e9e80e83f5457f8f9f78077cb6178b/0
DOM,Draft,8/4/22,3,3,0,G,UR,arena,https://www.17lands.com/deck/1f7fabd6d2d74ac29af731ddd1556814/0
NEO,Draft,8/4/22,7,1,0,BR,U,arena,https://www.17lands.com/deck/2c2c129eaf424987a5a598cca4d6253b/0
NEO,Draft,13/4/22,4,3,0,UR,B,arena,https://www.17lands.com/deck/1d7f4d2bf4264f8fa49156cbdbb64241/0
SNC,Sealed,26/4/22,2,1,0,UBR,,paper,https://www.instagram.com/p/Cczu6e2NX01/
SNC,Sealed,27/4/22,2,1,0,WUB,R,paper,https://www.instagram.com/p/CczvoeftkJQ/
SNC,Sealed,28/4/22,2,2,0,WUG,,paper,https://www.instagram.com/p/CczwDQ1tpia/
SNC,Draft,4/5/22,2,3,0,WUG,,arena,https://www.17lands.com/deck/e873eb5aa278409b8a7f0f554bb35ae0/0
SNC,Draft,4/5/22,7,2,0,BRG,,arena,https://www.17lands.com/deck/b6d956607ef14b9da18c912fdd5b85a6/0
SNC,Draft,5/5/22,5,3,0,WUB,,arena,https://www.17lands.com/deck/40ccc0ecc77c466c9b94457efdb6a0fa/0
SNC,Draft,6/5/22,2,3,0,UBR,,arena,https://www.17lands.com/deck/15371aa009e9497eb8a31a0ab3bcacf5/1
SNC,Draft,7/5/22,7,2,0,BRG,W,arena,https://www.17lands.com/deck/d0ad4330d49e47758c2784cbe6271db2/0
SNC,Draft,12/5/22,1,1,1,WUG,,paper,https://www.instagram.com/p/Cddk_HVtGc9/
SNC,Draft,12/5/22,7,0,0,WUBRG,,arena,https://www.17lands.com/deck/d455f01b143c47eba831c360cc1447a1/0
SNC,Draft,15/5/22,6,3,0,WUG,B,arena,https://www.17lands.com/deck/0638c1905fef47da9ddeec676a0ec730/0
SNC,Draft,17/5/22,2,1,0,UBR,,paper,https://www.instagram.com/p/Cdp8UzytFd_/
SNC,Draft,18/5/22,0,0,0,UBR,,arena,https://www.17lands.com/deck/b16306a65c5b4194b3d7cdbbadd3bbab/0
SNC,Draft,18/5/22,2,3,0,UBR,,arena,https://www.17lands.com/deck/b54256b541ac4cb7849137326027e4bb/0
SNC,Draft,20/5/22,0,0,0,WUB,G,arena,https://www.17lands.com/deck/11c9628fed5f4bce818b1108cecf436a/0
SNC,Draft,20/5/22,1,1,0,WUB,G,arena,https://www.17lands.com/deck/a8c1188de3984a45a516d726a4686085/0
SNC,Draft,28/5/22,2,3,0,RG,WB,arena,https://www.17lands.com/deck/ccd1874ed03040cd8597c380d1a327a8/0
SNC,Draft,16/6/22,2,1,0,BR,,paper,https://www.instagram.com/p/Ce3kV4wtCnq/
THB,Draft,19/6/22,4,3,0,RG,,arena,https://www.17lands.com/deck/4d0a0aab5de84d2b9dc4b04a278daa87/0
THB,Draft,23/6/22,6,3,0,BG,,arena,https://www.17lands.com/deck/80334aa90ae842e1b1f7516d64914643/0
SNC,Draft,6/7/22,2,1,0,BR,U,paper,https://www.instagram.com/p/CfrWXxmtoqz/
CHS,Draft,14/8/22,2,0,1,UB,W,paper,https://www.instagram.com/p/ChQSg5yLz0s/
AKR,Draft,31/8/22,7,0,0,UR,,arena,https://www.17lands.com/deck/4fe3a8fdf5804534a30b2e2b7b7fc42e/0
DMU,Sealed,1/9/22,2,3,0,WG,UB,arena,https://www.17lands.com/deck/554c328ed2284c6699cf68177680458f/0
DMU,Sealed,1/9/22,2,3,0,UG,WBR,arena,https://www.17lands.com/deck/2cc75d10df664f0e9ad0a3969ff1d266/0
DMU,Draft,5/9/22,3,3,0,BG,WU,arena,https://www.17lands.com/deck/b74b5e8fb7034e92b988c5030e5b378c/0
DMU,Draft,5/9/22,6,3,0,WUBG,R,arena,https://www.17lands.com/deck/555a104e9e994c3185a872841ede7cd9/0
DMU,Draft,8/9/22,3,3,0,UB,W,arena,https://www.17lands.com/deck/b939e0cd1c054d34b866503489803afa/1
DMU,Draft,8/9/22,5,3,0,UB,G,arena,https://www.17lands.com/deck/ed1b907f729c4f4398b682a3148d68b5/0
DMU,Draft,9/9/22,2,3,0,WR,G,arena,https://www.17lands.com/deck/643ba31fd520466dac78885b4987171e/0
DMU,Draft,11/9/22,7,2,0,BRG,U,arena,https://www.17lands.com/deck/5f5b8c1b221e48b5830ebcde9aeddf69/0
DMU,Draft,13/9/22,1,0,0,UR,B,arena,https://www.17lands.com/deck/43eb8e1068274f328d4f55fac78f0d94/0
DMU,Sealed,14/9/22,2,1,0,WUG,BR,paper,https://www.instagram.com/p/CiftAe1L0IO/
DMU,Draft,15/9/22,1,3,0,WBG,U,arena,https://www.17lands.com/deck/c786ba7679854ccfac7f8c7c2bba346e/0
DMU,Draft,16/9/22,7,2,0,UBG,,arena,https://www.17lands.com/deck/5265bb5ab05b499ab81826ed6c35a1f9/0
DMU,Draft,19/9/22,1,3,0,WU,BG,arena,https://www.17lands.com/deck/3b76e4d9d61d4c758b055d00a37ec7cc/1
DMU,Draft,19/9/22,2,1,0,UB,,paper,https://www.instagram.com/p/Cir0B_Dt0T9/
DMU,Draft,19/9/22,7,2,0,WUG,R,arena,https://www.17lands.com/deck/a6ebcdf182784be1b108bb2ae6ac1d8e/0
DMU,Draft,21/9/22,0,3,0,WBG,R,arena,https://www.17lands.com/deck/ee8fa43026504c06be22d7f3964a0eaf/0
DMU,Draft,21/9/22,2,3,0,UR,WB,arena,https://www.17lands.com/deck/2de39c5aa2704ff7b678bfcf6d4e84cb/0
DMU,Draft,23/9/22,3,3,0,WR,,arena,https://www.17lands.com/deck/10d8f24e92dc45c2aed0c39588d90593/0
DMU,Draft,24/9/22,4,3,0,UG,BR,arena,https://www.17lands.com/deck/8c0bc6efa0f148dc9f945e0ddad2c938/0
DMU,Draft,24/9/22,5,3,0,WR,G,arena,https://www.17lands.com/deck/6e8bac1cc8f34b7ebd91e1d3abc37cd5/0
DMU,Draft,26/9/22,5,3,0,WB,,arena,https://www.17lands.com/deck/a5d7626c5d5a4f28862c0be71691a7aa/0
DMU,Draft,27/9/22,2,3,0,RG,WUB,arena,https://www.17lands.com/deck/8e23c70343f24efd81c6a202d4f3d26f/0
DMU,Draft,28/9/22,0,3,0,WBG,UR,arena,https://www.17lands.com/deck/678a8702f57b4c0db5fd6e91a03e1b04/0
DMU,Draft,2/10/22,1,2,0,BG,W,paper,https://www.instagram.com/p/CjN0l2QNJEA/
DMU,Draft,2/10/22,4,3,0,UR,,arena,https://www.17lands.com/deck/e2972e4d85854ec486b767611d141c1b/0
DMU,Draft,4/10/22,1,3,0,WRG,UB,arena,https://www.17lands.com/deck/b848f1a683134ddab3e0d03e19c91a46/0
DMU,Draft,4/10/22,2,3,0,UR,,arena,https://www.17lands.com/deck/387540ffe94c44b780e065aae2b861e2/0
DMU,Draft,7/10/22,7,1,0,WU,RG,arena,https://www.17lands.com/deck/c69ceb53c38c4c0e881e44000f0eb7cf/0
DMU,Draft,10/10/22,4,3,0,WB,,arena,https://www.17lands.com/deck/ec328e9587ee40dd95b530ee19f442c5/0
DMU,Draft,14/10/22,1,3,0,UBG,W,arena,https://www.17lands.com/deck/967d15c28d8e446d8482a146c5e43066/0
DMU,Draft,14/10/22,1,3,0,WRG,,arena,https://www.17lands.com/deck/21468ab87abd4fbeaf99867e612ad04f/0
DMU,Draft,18/10/22,2,3,0,WUBG,,arena,https://www.17lands.com/deck/56c8fe95f0684fcaa554462a718418a2/1
DMU,Draft,23/10/22,2,2,0,RG,WB,arena,https://www.17lands.com/deck/5bcb82989f6a47608316f58bda8253e4/0
ELD,Draft,27/10/22,4,3,0,UR,,arena,https://www.17lands.com/deck/5908223cc1b64b4fa4c7f4435a0ab1c9/1
DMU,Draft,31/10/22,3,0,0,WUBRG,,paper,https://www.instagram.com/p/CkYRBOZNB10/
DMU,Draft,1/11/22,2,0,1,UR,,paper,https://www.instagram.com/p/Ckafy8XtSiJ/
DMU,Draft,3/11/22,2,3,0,WUG,,arena,https://www.17lands.com/deck/14ea341190de4acb9a16f222fb2c1ad9/0
BRO,Sealed,14/11/22,3,0,0,UG,B,paper,https://www.instagram.com/p/Ck9eX-koiP4/
BRO,Sealed,16/11/22,2,2,0,UG,,paper,https://www.instagram.com/p/ClCaZEiNaYg/
BRO,Draft,27/11/22,2,1,0,UR,,paper,https://www.instagram.com/p/CleLipqt_Ce/
BRO,Draft,3/12/22,2,1,0,WR,,paper,https://www.instagram.com/p/CluMpkvNPQS/
BRO,Draft,5/12/22,1,3,0,UB,,arena,https://www.17lands.com/deck/aa13532508ec493d9995f3285692702a/0
BRO,Draft,6/12/22,7,2,0,UR,,arena,https://www.17lands.com/deck/d9314e5afaae4ca6897be669faabb2a5/0
BRO,Draft,8/12/22,4,3,0,WR,,arena,https://www.17lands.com/deck/3d767b235b1446fd84052a1e2e2749f4/0
BRO,Draft,9/12/22,2,3,0,UR,,arena,https://www.17lands.com/deck/83b7419045994fd6b304905de3599085/0
BRO,Draft,9/12/22,4,3,0,WB,,arena,https://www.17lands.com/deck/ff1e1c9890be4f3c9e563d3daae7383d/0
BRO,Draft,10/12/22,2,3,0,UB,,arena,https://www.17lands.com/deck/99f4520d28294e40bbd9efd7e4ad885a/1
BRO,Draft,15/12/22,5,3,0,BG,,arena,https://www.17lands.com/deck/28162473303b4324b36ec65f0b089ebb/0
BRO,Draft,17/12/22,3,3,0,RG,,arena,https://www.17lands.com/deck/2251e104ac2647d1a219da09073e242b/0
BRO,Draft,18/12/22,3,3,0,WB,,arena,https://www.17lands.com/deck/df0321c170b34ef596c02fb0c2dc23b2/0
BRO,Draft,18/12/22,2,1,0,BR,,paper,https://www.instagram.com/p/CmTvUdVNOhX/
BRO,Draft,19/12/22,3,3,0,UR,,arena,https://www.17lands.com/deck/6c69aea7e97840dcb03128e5b0c82ce3/0
BRO,Draft,22/12/22,5,3,0,WR,,arena,https://www.17lands.com/deck/faf5a7016e9646429db0e1e5a0110ed3/0
BRO,Draft,23/12/22,1,3,0,WR,,arena,https://www.17lands.com/deck/f6e04e769604448cae9909dd1d867aad/0
BRO,Draft,23/12/22,3,3,0,WU,,arena,https://www.17lands.com/deck/977ed861042844aab36c95ed7dcfa8dd/0
BRO,Draft,24/12/22,2,1,0,WG,,paper,https://www.instagram.com/p/CmkdNGzNTnN/
BRO,Draft,25/12/22,4,3,0,BG,,arena,https://www.17lands.com/deck/b4a58ed66d074bc6b86543db5baa3ecd/0
BRO,Draft,27/12/22,7,1,0,WU,,arena,https://www.17lands.com/deck/1d2039f9617b42a1abeef51370f6c959/0
BRO,Draft,29/12/22,7,1,0,UR,,arena,https://www.17lands.com/deck/dcefdc238e344258b20d1b1d6afb3032/0
BRO,Draft,4/1/23,7,0,0,WB,,arena,https://www.17lands.com/deck/3f658ed24a0d4f1bab28f6cbb543c567/0
BRO,Draft,6/1/23,2,1,0,BR,,paper,https://www.instagram.com/p/CnDYZhftqEE/
BRO,Draft,23/1/23,2,1,0,WG,,paper,https://www.instagram.com/p/Cnwzs3DNSe1/
KHM,Draft,27/1/23,3,3,0,BG,U,arena,https://www.17lands.com/deck/52d8c8e759784aad9fd04ea79ee3310d/0
NEO,Draft,3/2/23,4,3,0,BR,,arena,https://www.17lands.com/deck/8ac4027a71124a7ca3db949152a4eb52/0
NEO,Draft,3/2/23,6,3,0,WG,,arena,https://www.17lands.com/deck/594f3045140c4711a10275acfbdca4c9/0
NEO,Draft,4/2/23,2,3,0,WG,,arena,https://www.17lands.com/deck/7e3e473b42b94293a3ba806ef5fcc85d/0
NEO,Draft,4/2/23,6,3,0,WG,R,arena,https://www.17lands.com/deck/61929488a3ce418fadd4b3abfdc621f1/0
NEO,Draft,5/2/23,1,3,0,BR,,arena,https://www.17lands.com/deck/565ded326e0240338f629a27288dce28/0
NEO,Draft,6/2/23,5,3,0,UR,B,arena,https://www.17lands.com/deck/5cfc42d3d0354309b292b4cdedad14c7/0
ONE,Draft,8/2/23,4,3,0,BG,,arena,https://www.17lands.com/deck/fa5ae89db8e14be583be5eb5bc4b51af/0
ONE,Draft,9/2/23,5,3,0,WR,,arena,https://www.17lands.com/deck/d71adc5db8744752b63af6c029077901/0
ONE,Sealed,13/2/23,2,1,0,BG,W,paper,https://www.instagram.com/p/ComeMEgteaF/
ONE,Draft,16/2/23,2,3,0,WG,,arena,https://www.17lands.com/deck/343175f6188f48598b4e4f70fb2b58c4/1
ONE,Draft,22/2/23,2,1,0,BG,,paper,https://www.instagram.com/p/Co-JrmZNAwb/
ONE,Draft,1/3/23,2,1,0,RG,,paper,https://www.instagram.com/p/CpPct1wNMb_/
ONE,Draft,3/3/23,3,3,0,WR,,arena,https://www.17lands.com/deck/1c4790b36f064c468f18b59c064665ae/0
STX,Draft,13/3/23,3,3,0,BG,,arena,https://www.17lands.com/deck/9fbc05eff18e4abdb8b2f0f8c7750e49/0
ONE,Draft,20/3/23,1,2,0,WG,,paper,https://www.instagram.com/p/CqA5m1bNTBF/
SIR,Sealed,22/3/23,3,3,0,WR,U,arena,https://www.17lands.com/deck/d34022921d5b4c909370619180fa94e8/1
NEO,Draft,22/3/23,2,1,0,UR,W,paper,https://www.instagram.com/p/CqHAPemN-oA/
SIR,Draft,23/3/23,7,2,0,RG,,arena,https://www.17lands.com/deck/cf0069ae36e447a99b7a2c7698ab84a5/0
KTK,Draft,28/3/23,3,0,0,UR,G,paper,https://www.instagram.com/p/CqUxlQDtFxd/
SIR,Draft,1/4/23,3,3,0,WG,,arena,https://www.17lands.com/deck/7da8f27e619c4816aa73ae717ce9478e/1
SIR,Draft,3/4/23,3,3,0,UR,,arena,https://www.17lands.com/deck/7fb3f1badfd1498c9114c1d300bbfb0d/1
MOM,Sealed,17/4/23,4,1,0,RG,,paper,https://www.instagram.com/p/CrI55XVNvTm/
MOM,Sealed,20/4/23,2,2,0,WG,,paper,https://www.instagram.com/p/CrRfQvRt2CP/
MOM,Draft,20/4/23,7,2,0,UB,,arena,https://www.17lands.com/deck/74c33b6e9e5a468ab85812e1b6e9b09e/1
MOM,Draft,21/4/23,3,3,0,BG,,arena,https://www.17lands.com/deck/3b85769cb7d446c5a8bb08481b3a0049/0
MOM,Draft,21/4/23,4,3,0,WB,U,arena,https://www.17lands.com/deck/0a9da385ed1d431f962c85acc5c27b7a/0
MOM,Draft,22/4/23,1,3,0,UBR,,arena,https://www.17lands.com/deck/c0fbd94493964cb4b1faa73a8565dc93/0
MOM,Draft,22/4/23,3,3,0,UB,,arena,https://www.17lands.com/deck/d2693bb2af9d426eb5ff3fce7b24a62e/1
MOM,Draft,22/4/23,7,1,0,URG,,arena,https://www.17lands.com/deck/fec89297119643889b2d757ce9038f3d/1
MOM,Draft,23/4/23,4,3,0,WU,,arena,https://www.17lands.com/deck/086cb1c04e3a46d5afd4e54d9541d7b2/1
MOM,Draft,24/4/23,1,3,0,UB,,arena,https://www.17lands.com/deck/8edfbf01aa2f4329827e1a27c7acd83d/0
MOM,Draft,24/4/23,2,3,0,BG,,arena,https://www.17lands.com/deck/5c0602f775034fe4b158798a0ad8cd1f/0
MOM,Draft,24/4/23,7,1,0,BG,,arena,https://www.17lands.com/deck/0972f3070b2e42c2898e1ab624b00e0f/0
MOM,Draft,25/4/23,2,3,0,UG,B,arena,https://www.17lands.com/deck/5ffe19f3f1624879b32b7b5d0bec3a22/0
MOM,Draft,25/4/23,7,1,0,WU,,arena,https://www.17lands.com/deck/1e312666262a43f5b2d61da6ca1a85f2/0
MOM,Draft,26/4/23,2,1,0,UB,,paper,https://www.instagram.com/p/CrhBDntt8U8/
MOM,Draft,28/4/23,3,3,0,UB,,arena,https://www.17lands.com/deck/f5c89f7144214358a4c9e01b4925a679/0
MOM,Draft,29/4/23,6,3,0,UG,R,arena,https://www.17lands.com/deck/a57c259ab7f14a92a7fd8af41b23c170/1
MOM,Draft,1/5/23,2,1,0,WU,,paper,https://www.instagram.com/p/CrtfFm5t5mz/
MOM,Draft,5/5/23,3,3,0,UB,,arena,https://www.17lands.com/deck/44c8d66b77b24fc193228d42ba1f8400/1
MOM,Draft,6/5/23,2,3,0,WBG,,arena,https://www.17lands.com/deck/17b0600b83ff42a4a4a951b9ed1b1b73/0
MOM,Draft,6/5/23,4,3,0,RG,U,arena,https://www.17lands.com/deck/8a2d6b9659394874b25add18dd2b2177/0
MOM,Draft,8/5/23,7,2,0,BG,W,arena,https://www.17lands.com/deck/9397a2784c8348d8bc85deaf894da2e5/0
MOM,Draft,11/5/23,2,3,0,UR,,arena,https://www.17lands.com/deck/6f5092879661433294ede43095750752/0
MOM,Draft,11/5/23,7,2,0,WU,,arena,https://www.17lands.com/deck/4cf8899f410641a5b88d4e48b014e49c/0
MOM,Draft,11/5/23,3,0,0,WG,,paper,https://www.instagram.com/p/CsHg1Zstje4/
